distance-to-activities-coefficient;density-coefficient;distance-to-center-coefficient;distance-to-roads-coefficient;moran
1;0;0;0;-0.3513422488170286
1;0;0;0;-0.1754499158672526
1;0;0;0;-0.03468274173900244
1;0;0;0;0.0022092310056043346
1;0;0;0;0.04511758279124303
1;0;0;0;0.07379902617893823
1;0;0;0;0.0763689278040012
1;0;0;0;0.10136415606375117
1;0;0;0;0.10534859495468638
1;0;0;0;0.10534859495468638
1;0;0;0;0.11092928814477492
1;0;0;0;0.11092928814477492
1;0;0;0;0.11092928814477492
1;0;0;0;0.12852336017504815
1;0;0;0;0.12852336017504815
1;0;0;0;0.12852336017504815
1;0;0;0;0.12852336017504815
1;0;0;0;0.12721240807047898
1;0;0;0;0.12721240807047898
1;0;0;0;0.12721240807047898
1;0;0;0;0.12721240807047898
1;0;0;0;0.12721240807047898
1;0;0;0;0.12721240807047898
1;0;0;0;0.12721240807047898
1;0;0;0;0.12721240807047898
1;0;0;0;0.12721240807047898
1;0;0;0;0.12721240807047898
1;0;0;0;-0.2779907132732504
1;0;0;0;-0.14524017508499618
1;0;0;0;-0.037486267096702997
1;0;0;0;0.007341126906510929
1;0;0;0;0.046328585648340616
1;0;0;0;0.0773533183169667
1;0;0;0;0.0913027456860091
1;0;0;0;0.0990136724367667
1;0;0;0;0.11336819603631873
1;0;0;0;0.11336819603631873
1;0;0;0;0.14307867243764
1;0;0;0;0.14307867243764
1;0;0;0;0.14307867243764
1;0;0;0;0.1394764539101928
1;0;0;0;0.1394764539101928
1;0;0;0;0.1394764539101928
1;0;0;0;0.1394764539101928
1;0;0;0;0.13001387777986437
1;0;0;0;0.13001387777986437
1;0;0;0;0.13001387777986437
1;0;0;0;0.13001387777986437
1;0;0;0;0.13001387777986437
1;0;0;0;0.13001387777986437
1;0;0;0;0.13001387777986437
1;0;0;0;0.13001387777986437
1;0;0;0;0.13001387777986437
1;0;0;0;0.13001387777986437
1;0;0;0;-0.38962427562176855
1;0;0;0;-0.18088040701691227
1;0;0;0;-0.03642721338273089
1;0;0;0;-3.906456125442034E-5
1;0;0;0;0.040098022692139815
1;0;0;0;0.07697076584402783
1;0;0;0;0.07972212723566265
1;0;0;0;0.09264607477234325
1;0;0;0;0.10448001220656551
1;0;0;0;0.10448001220656551
1;0;0;0;0.12447813319202805
1;0;0;0;0.12447813319202805
1;0;0;0;0.12447813319202805
1;0;0;0;0.14100950721507616
1;0;0;0;0.14100950721507616
1;0;0;0;0.14100950721507616
1;0;0;0;0.14100950721507616
1;0;0;0;0.13047592720705686
1;0;0;0;0.13047592720705686
1;0;0;0;0.13047592720705686
1;0;0;0;0.13047592720705686
1;0;0;0;0.13047592720705686
1;0;0;0;0.13047592720705686
1;0;0;0;0.13047592720705686
1;0;0;0;0.13047592720705686
1;0;0;0;0.13047592720705686
1;0;0;0;0.13047592720705686
1;0;0;1;-0.28942010010359065
1;0;0;1;-0.08809502944872774
1;0;0;1;-0.005808209041260994
1;0;0;1;0.05174817944657311
1;0;0;1;0.08228975505969728
1;0;0;1;0.09366179576177099
1;0;0;1;0.10993840462301553
1;0;0;1;0.12872642296896242
1;0;0;1;0.13921956981983108
1;0;0;1;0.13921956981983108
1;0;0;1;0.14295478846944923
1;0;0;1;0.14295478846944923
1;0;0;1;0.14295478846944923
1;0;0;1;0.16037930040984216
1;0;0;1;0.16037930040984216
1;0;0;1;0.16037930040984216
1;0;0;1;0.16037930040984216
1;0;0;1;0.15111456225801304
1;0;0;1;0.15111456225801304
1;0;0;1;0.15111456225801304
1;0;0;1;0.15111456225801304
1;0;0;1;0.15111456225801304
1;0;0;1;0.15111456225801304
1;0;0;1;0.15111456225801304
1;0;0;1;0.15111456225801304
1;0;0;1;0.15111456225801304
1;0;0;1;0.15111456225801304
1;0;0;1;-0.27919459437232325
1;0;0;1;-0.12653117246123785
1;0;0;1;0.015254508529462144
1;0;0;1;0.021777373770052372
1;0;0;1;0.07827892777656394
1;0;0;1;0.08583399427609155
1;0;0;1;0.10693201430450958
1;0;0;1;0.1197447464865223
1;0;0;1;0.12907949525771262
1;0;0;1;0.12907949525771262
1;0;0;1;0.13499339694109147
1;0;0;1;0.13499339694109147
1;0;0;1;0.13499339694109147
1;0;0;1;0.1442540915092491
1;0;0;1;0.1442540915092491
1;0;0;1;0.1442540915092491
1;0;0;1;0.1442540915092491
1;0;0;1;0.15035593796631722
1;0;0;1;0.15035593796631722
1;0;0;1;0.15035593796631722
1;0;0;1;0.15035593796631722
1;0;0;1;0.15035593796631722
1;0;0;1;0.15035593796631722
1;0;0;1;0.15035593796631722
1;0;0;1;0.15035593796631722
1;0;0;1;0.15035593796631722
1;0;0;1;0.15035593796631722
1;0;0;1;-0.28445993443335316
1;0;0;1;-0.09284399481230306
1;0;0;1;0.023247217413081778
1;0;0;1;0.04117922289924001
1;0;0;1;0.06233689568836069
1;0;0;1;0.07933230947384538
1;0;0;1;0.09453853395773912
1;0;0;1;0.10678456422592497
1;0;0;1;0.12948358778594907
1;0;0;1;0.12948358778594907
1;0;0;1;0.130791550643412
1;0;0;1;0.130791550643412
1;0;0;1;0.130791550643412
1;0;0;1;0.14839357641156298
1;0;0;1;0.14839357641156298
1;0;0;1;0.14839357641156298
1;0;0;1;0.14839357641156298
1;0;0;1;0.1483479924320162
1;0;0;1;0.1483479924320162
1;0;0;1;0.1483479924320162
1;0;0;1;0.1483479924320162
1;0;0;1;0.1483479924320162
1;0;0;1;0.1483479924320162
1;0;0;1;0.1483479924320162
1;0;0;1;0.1483479924320162
1;0;0;1;0.1483479924320162
1;0;0;1;0.1483479924320162
1;0;0;1;-0.3073672245669839
1;0;0;1;-0.11467594456896822
1;0;0;1;-0.04484898748325842
1;0;0;1;0.01965257328856606
1;0;0;1;0.05037988187306284
1;0;0;1;0.07731869882436507
1;0;0;1;0.09418085696657326
1;0;0;1;0.10831617739797925
1;0;0;1;0.12108710307413097
1;0;0;1;0.12108710307413097
1;0;0;1;0.12859615783271017
1;0;0;1;0.12859615783271017
1;0;0;1;0.12859615783271017
1;0;0;1;0.14409242150806043
1;0;0;1;0.14409242150806043
1;0;0;1;0.14409242150806043
1;0;0;1;0.14409242150806043
1;0;0;1;0.14225637182811895
1;0;0;1;0.14225637182811895
1;0;0;1;0.14225637182811895
1;0;0;1;0.14225637182811895
1;0;0;1;0.14225637182811895
1;0;0;1;0.14225637182811895
1;0;0;1;0.14225637182811895
1;0;0;1;0.14225637182811895
1;0;0;1;0.14225637182811895
1;0;0;1;0.14225637182811895
1;0;0;1;-0.3333333333333333
1;0;0;1;-0.05022214774877052
1;0;0;1;0.05995879429471544
1;0;0;1;0.09072661977774578
1;0;0;1;0.09683717148204088
1;0;0;1;0.11894027960533951
1;0;0;1;0.12811341356935846
1;0;0;1;0.147334267017211
1;0;0;1;0.15397201877118744
1;0;0;1;0.15397201877118744
1;0;0;1;0.15150615520174632
1;0;0;1;0.15150615520174632
1;0;0;1;0.15150615520174632
1;0;0;1;0.16781871330229994
1;0;0;1;0.16781871330229994
1;0;0;1;0.16781871330229994
1;0;0;1;0.16781871330229994
1;0;0;1;0.1583681726739555
1;0;0;1;0.1583681726739555
1;0;0;1;0.1583681726739555
1;0;0;1;0.1583681726739555
1;0;0;1;0.1583681726739555
1;0;0;1;0.1583681726739555
1;0;0;1;0.1583681726739555
1;0;0;1;0.1583681726739555
1;0;0;1;0.1583681726739555
1;0;0;1;0.1583681726739555
1;0;0;1;-0.3264971541879116
1;0;0;1;-0.04590717964633892
1;0;0;1;-0.04121699011154928
1;0;0;1;0.026277104317810652
1;0;0;1;0.07220977918572838
1;0;0;1;0.06670411845665736
1;0;0;1;0.08874368277970128
1;0;0;1;0.09937364408465754
1;0;0;1;0.1140228352281677
1;0;0;1;0.1140228352281677
1;0;0;1;0.1307721849682055
1;0;0;1;0.1307721849682055
1;0;0;1;0.1307721849682055
1;0;0;1;0.13940455949659739
1;0;0;1;0.13940455949659739
1;0;0;1;0.13940455949659739
1;0;0;1;0.13940455949659739
1;0;0;1;0.14381386008796054
1;0;0;1;0.14381386008796054
1;0;0;1;0.14381386008796054
1;0;0;1;0.14381386008796054
1;0;0;1;0.14381386008796054
1;0;0;1;0.14381386008796054
1;0;0;1;0.14381386008796054
1;0;0;1;0.14381386008796054
1;0;0;1;0.14381386008796054
1;0;0;1;0.14381386008796054
1;0;0;1;-0.3333333333333333
1;0;0;1;-0.06123864175329015
1;0;0;1;0.056783691908880836
1;0;0;1;0.07571242631807742
1;0;0;1;0.09914720976469647
1;0;0;1;0.11269182245011061
1;0;0;1;0.12432168744559059
1;0;0;1;0.1385711831558105
1;0;0;1;0.15154740672224948
1;0;0;1;0.15154740672224948
1;0;0;1;0.1546913950763867
1;0;0;1;0.1546913950763867
1;0;0;1;0.1546913950763867
1;0;0;1;0.15926348697288437
1;0;0;1;0.15926348697288437
1;0;0;1;0.15926348697288437
1;0;0;1;0.15926348697288437
1;0;0;1;0.15660610181366236
1;0;0;1;0.15660610181366236
1;0;0;1;0.15660610181366236
1;0;0;1;0.15660610181366236
1;0;0;1;0.15660610181366236
1;0;0;1;0.15660610181366236
1;0;0;1;0.15660610181366236
1;0;0;1;0.15660610181366236
1;0;0;1;0.15660610181366236
1;0;0;1;0.15660610181366236
1;0;0;1;-0.2874327689163203
1;0;0;1;-0.0705538290404356
1;0;0;1;-0.004706129531864222
1;0;0;1;0.03068519596063465
1;0;0;1;0.08146053481648782
1;0;0;1;0.07854255210208276
1;0;0;1;0.09234332285656652
1;0;0;1;0.11989879541291863
1;0;0;1;0.1238135134077231
1;0;0;1;0.1238135134077231
1;0;0;1;0.13690136791231364
1;0;0;1;0.13690136791231364
1;0;0;1;0.13690136791231364
1;0;0;1;0.14972698310362875
1;0;0;1;0.14972698310362875
1;0;0;1;0.14972698310362875
1;0;0;1;0.14972698310362875
1;0;0;1;0.1431773584278196
1;0;0;1;0.1431773584278196
1;0;0;1;0.1431773584278196
1;0;0;1;0.1431773584278196
1;0;0;1;0.1431773584278196
1;0;0;1;0.1431773584278196
1;0;0;1;0.1431773584278196
1;0;0;1;0.1431773584278196
1;0;0;1;0.1431773584278196
1;0;0;1;0.1431773584278196
1;0;0;1;-0.2824951006270547
1;0;0;1;-0.09361227814293262
1;0;0;1;0.043390088701518885
1;0;0;1;0.08698765425291421
1;0;0;1;0.0987837342516053
1;0;0;1;0.07340607628512925
1;0;0;1;0.09745716551127465
1;0;0;1;0.12378049446220299
1;0;0;1;0.1351807740409845
1;0;0;1;0.1351807740409845
1;0;0;1;0.14321799487651976
1;0;0;1;0.14321799487651976
1;0;0;1;0.14321799487651976
1;0;0;1;0.1566278629047065
1;0;0;1;0.1566278629047065
1;0;0;1;0.1566278629047065
1;0;0;1;0.1566278629047065
1;0;0;1;0.15067782196902535
1;0;0;1;0.15067782196902535
1;0;0;1;0.15067782196902535
1;0;0;1;0.15067782196902535
1;0;0;1;0.15067782196902535
1;0;0;1;0.15067782196902535
1;0;0;1;0.15067782196902535
1;0;0;1;0.15067782196902535
1;0;0;1;0.15067782196902535
1;0;0;1;0.15067782196902535
1;0;0;1;-0.3333333333333333
1;0;0;1;-0.06740793388130267
1;0;0;1;-0.03407622936079635
1;0;0;1;0.05008280548022607
1;0;0;1;0.06358406085414894
1;0;0;1;0.09011114883960908
1;0;0;1;0.08749505894704983
1;0;0;1;0.12227381918371817
1;0;0;1;0.13025113260542873
1;0;0;1;0.13025113260542873
1;0;0;1;0.13630451273932362
1;0;0;1;0.13630451273932362
1;0;0;1;0.13630451273932362
1;0;0;1;0.14761109225180716
1;0;0;1;0.14761109225180716
1;0;0;1;0.14761109225180716
1;0;0;1;0.14761109225180716
1;0;0;1;0.14556563114041016
1;0;0;1;0.14556563114041016
1;0;0;1;0.14556563114041016
1;0;0;1;0.14556563114041016
1;0;0;1;0.14556563114041016
1;0;0;1;0.14556563114041016
1;0;0;1;0.14556563114041016
1;0;0;1;0.14556563114041016
1;0;0;1;0.14556563114041016
1;0;0;1;0.14556563114041016
1;0;0;1;-0.31919660207158707
1;0;0;1;-0.054678381198393654
1;0;0;1;-0.007841996196483863
1;0;0;1;0.056618930238013676
1;0;0;1;0.10616800429341053
1;0;0;1;0.1224209881655312
1;0;0;1;0.12429512631580145
1;0;0;1;0.1374233278935891
1;0;0;1;0.1604684627034439
1;0;0;1;0.1604684627034439
1;0;0;1;0.1647457408766408
1;0;0;1;0.1647457408766408
1;0;0;1;0.1647457408766408
1;0;0;1;0.1751899245367866
1;0;0;1;0.1751899245367866
1;0;0;1;0.1751899245367866
1;0;0;1;0.1751899245367866
1;0;0;1;0.16934648401773955
1;0;0;1;0.16934648401773955
1;0;0;1;0.16934648401773955
1;0;0;1;0.16934648401773955
1;0;0;1;0.16934648401773955
1;0;0;1;0.16934648401773955
1;0;0;1;0.16934648401773955
1;0;0;1;0.16934648401773955
1;0;0;1;0.16934648401773955
1;0;0;1;0.16934648401773955
1;0;0;1;-0.2874327689163203
1;0;0;1;-0.07625191961907585
1;0;0;1;-0.05900987797653199
1;0;0;1;0.016310154584202374
1;0;0;1;0.07746426764790719
1;0;0;1;0.0539279648744055
1;0;0;1;0.08689729195752618
1;0;0;1;0.09914312767279052
1;0;0;1;0.11351994300998264
1;0;0;1;0.11351994300998264
1;0;0;1;0.12812997340577698
1;0;0;1;0.12812997340577698
1;0;0;1;0.12812997340577698
1;0;0;1;0.1407639746370141
1;0;0;1;0.1407639746370141
1;0;0;1;0.1407639746370141
1;0;0;1;0.1407639746370141
1;0;0;1;0.14369217949912994
1;0;0;1;0.14369217949912994
1;0;0;1;0.14369217949912994
1;0;0;1;0.14369217949912994
1;0;0;1;0.14369217949912994
1;0;0;1;0.14369217949912994
1;0;0;1;0.14369217949912994
1;0;0;1;0.14369217949912994
1;0;0;1;0.14369217949912994
1;0;0;1;0.14369217949912994
1;0;0;1;-0.3333333333333333
1;0;0;1;-0.06555605407101554
1;0;0;1;0.084658718652747
1;0;0;1;0.07958843562742839
1;0;0;1;0.07067551755689223
1;0;0;1;0.11144029235693549
1;0;0;1;0.11667879191100897
1;0;0;1;0.11381276882105573
1;0;0;1;0.15043342108483065
1;0;0;1;0.15043342108483065
1;0;0;1;0.15757591876680213
1;0;0;1;0.15757591876680213
1;0;0;1;0.15757591876680213
1;0;0;1;0.1391095092771106
1;0;0;1;0.1391095092771106
1;0;0;1;0.1391095092771106
1;0;0;1;0.1391095092771106
1;0;0;1;0.16509952465763353
1;0;0;1;0.16509952465763353
1;0;0;1;0.16509952465763353
1;0;0;1;0.16509952465763353
1;0;0;1;0.16509952465763353
1;0;0;1;0.16509952465763353
1;0;0;1;0.16509952465763353
1;0;0;1;0.16509952465763353
1;0;0;1;0.16509952465763353
1;0;0;1;0.16509952465763353
1;0;0;1;-0.2732254513586734
1;0;0;1;-0.1255645992366324
1;0;0;1;0.016003459138078224
1;0;0;1;0.05258959822879858
1;0;0;1;0.07745389770699816
1;0;0;1;0.09545067696682372
1;0;0;1;0.10594467007003147
1;0;0;1;0.12676091341599993
1;0;0;1;0.1382062972445714
1;0;0;1;0.1382062972445714
1;0;0;1;0.1432995147557455
1;0;0;1;0.1432995147557455
1;0;0;1;0.1432995147557455
1;0;0;1;0.1549379971808543
1;0;0;1;0.1549379971808543
1;0;0;1;0.1549379971808543
1;0;0;1;0.1549379971808543
1;0;0;1;0.14948737658243152
1;0;0;1;0.14948737658243152
1;0;0;1;0.14948737658243152
1;0;0;1;0.14948737658243152
1;0;0;1;0.14948737658243152
1;0;0;1;0.14948737658243152
1;0;0;1;0.14948737658243152
1;0;0;1;0.14948737658243152
1;0;0;1;0.14948737658243152
1;0;0;1;0.14948737658243152
1;0;0;1;-0.3323554072338278
1;0;0;1;-0.03892366925024122
1;0;0;1;-0.01865061415433982
1;0;0;1;0.03339179716110114
1;0;0;1;0.06728256105265636
1;0;0;1;0.0871105005537032
1;0;0;1;0.10316265151548662
1;0;0;1;0.12388580639197093
1;0;0;1;0.13468858580119358
1;0;0;1;0.13468858580119358
1;0;0;1;0.14158419726008636
1;0;0;1;0.14158419726008636
1;0;0;1;0.14158419726008636
1;0;0;1;0.14787098824657227
1;0;0;1;0.14787098824657227
1;0;0;1;0.14787098824657227
1;0;0;1;0.14787098824657227
1;0;0;1;0.14694778606388442
1;0;0;1;0.14694778606388442
1;0;0;1;0.14694778606388442
1;0;0;1;0.14694778606388442
1;0;0;1;0.14694778606388442
1;0;0;1;0.14694778606388442
1;0;0;1;0.14694778606388442
1;0;0;1;0.14694778606388442
1;0;0;1;0.14694778606388442
1;0;0;1;0.14694778606388442
1;0;0;1;-0.38259657646221545
1;0;0;1;-0.17037794472957843
1;0;0;1;-0.04758273988124963
1;0;0;1;3.000682657023673E-4
1;0;0;1;0.037293781229197416
1;0;0;1;0.06129564772322082
1;0;0;1;0.07430188468639952
1;0;0;1;0.09611652480867368
1;0;0;1;0.10852604169025373
1;0;0;1;0.10852604169025373
1;0;0;1;0.12395373652839668
1;0;0;1;0.12395373652839668
1;0;0;1;0.12395373652839668
1;0;0;1;0.1327215582086163
1;0;0;1;0.1327215582086163
1;0;0;1;0.1327215582086163
1;0;0;1;0.1327215582086163
1;0;0;1;0.1339047946311122
1;0;0;1;0.1339047946311122
1;0;0;1;0.1339047946311122
1;0;0;1;0.1339047946311122
1;0;0;1;0.1339047946311122
1;0;0;1;0.1339047946311122
1;0;0;1;0.1339047946311122
1;0;0;1;0.1339047946311122
1;0;0;1;0.1339047946311122
1;0;0;1;0.1339047946311122
1;0;0;1;-0.2677881944167132
1;0;0;1;-0.10241782769031127
1;0;0;1;-0.02875696076117238
1;0;0;1;-0.003268729858240098
1;0;0;1;0.06571766351780736
1;0;0;1;0.0796963327980802
1;0;0;1;0.08602025200001144
1;0;0;1;0.10006957726704759
1;0;0;1;0.12090424487139814
1;0;0;1;0.12090424487139814
1;0;0;1;0.12960689597902209
1;0;0;1;0.12960689597902209
1;0;0;1;0.12960689597902209
1;0;0;1;0.14068684157552636
1;0;0;1;0.14068684157552636
1;0;0;1;0.14068684157552636
1;0;0;1;0.14068684157552636
1;0;0;1;0.14617327500908758
1;0;0;1;0.14617327500908758
1;0;0;1;0.14617327500908758
1;0;0;1;0.14617327500908758
1;0;0;1;0.14617327500908758
1;0;0;1;0.14617327500908758
1;0;0;1;0.14617327500908758
1;0;0;1;0.14617327500908758
1;0;0;1;0.14617327500908758
1;0;0;1;0.14617327500908758
1;0;0;1;-0.28347510543872345
1;0;0;1;-0.07851723871739809
1;0;0;1;-0.004705901342752395
1;0;0;1;0.046439921801931364
1;0;0;1;0.09839372683703611
1;0;0;1;0.11767254591453843
1;0;0;1;0.1274354809655639
1;0;0;1;0.1328122707507676
1;0;0;1;0.15877879765099712
1;0;0;1;0.15877879765099712
1;0;0;1;0.15448707150691648
1;0;0;1;0.15448707150691648
1;0;0;1;0.15448707150691648
1;0;0;1;0.1702839875662644
1;0;0;1;0.1702839875662644
1;0;0;1;0.1702839875662644
1;0;0;1;0.1702839875662644
1;0;0;1;0.1678682921454811
1;0;0;1;0.1678682921454811
1;0;0;1;0.1678682921454811
1;0;0;1;0.1678682921454811
1;0;0;1;0.1678682921454811
1;0;0;1;0.1678682921454811
1;0;0;1;0.1678682921454811
1;0;0;1;0.1678682921454811
1;0;0;1;0.1678682921454811
1;0;0;1;0.1678682921454811
1;0;0;1;-0.321944471485503
1;0;0;1;-0.08240061844820937
1;0;0;1;-0.04730740111839837
1;0;0;1;0.05265835880698702
1;0;0;1;0.05940831173107999
1;0;0;1;0.06142583826661623
1;0;0;1;0.09761434015170399
1;0;0;1;0.11352143271147547
1;0;0;1;0.11442286954981444
1;0;0;1;0.11442286954981444
1;0;0;1;0.13487511477952885
1;0;0;1;0.13487511477952885
1;0;0;1;0.13487511477952885
1;0;0;1;0.1434849434039561
1;0;0;1;0.1434849434039561
1;0;0;1;0.1434849434039561
1;0;0;1;0.1434849434039561
1;0;0;1;0.14383798992123334
1;0;0;1;0.14383798992123334
1;0;0;1;0.14383798992123334
1;0;0;1;0.14383798992123334
1;0;0;1;0.14383798992123334
1;0;0;1;0.14383798992123334
1;0;0;1;0.14383798992123334
1;0;0;1;0.14383798992123334
1;0;0;1;0.14383798992123334
1;0;0;1;0.14383798992123334
1;0;0;1;-0.31775898865673763
1;0;0;1;-0.05032374136610383
1;0;0;1;-0.010090837621137059
1;0;0;1;0.03463290708362867
1;0;0;1;0.05979776389040601
1;0;0;1;0.0741174806797067
1;0;0;1;0.09348516888779608
1;0;0;1;0.10627023695876607
1;0;0;1;0.11835977824407103
1;0;0;1;0.11835977824407103
1;0;0;1;0.13368401883501416
1;0;0;1;0.13368401883501416
1;0;0;1;0.13368401883501416
1;0;0;1;0.14988279772085336
1;0;0;1;0.14988279772085336
1;0;0;1;0.14988279772085336
1;0;0;1;0.14988279772085336
1;0;0;1;0.1547947286146841
1;0;0;1;0.1547947286146841
1;0;0;1;0.1547947286146841
1;0;0;1;0.1547947286146841
1;0;0;1;0.1547947286146841
1;0;0;1;0.1547947286146841
1;0;0;1;0.1547947286146841
1;0;0;1;0.1547947286146841
1;0;0;1;0.1547947286146841
1;0;0;1;0.1547947286146841
1;0;1;0;-0.2612038749637415
1;0;1;0;8.530901668267706E-4
1;0;1;0;0.08550890831569301
1;0;1;0;0.07994975754388667
1;0;1;0;0.08296778451010821
1;0;1;0;0.08523974670682054
1;0;1;0;0.11041785682237439
1;0;1;0;0.12314393643390661
1;0;1;0;0.0978862357458791
1;0;1;0;0.0978862357458791
1;0;1;0;0.10402091665003033
1;0;1;0;0.10402091665003033
1;0;1;0;0.10402091665003033
1;0;1;0;0.1218503646686306
1;0;1;0;0.1218503646686306
1;0;1;0;0.1218503646686306
1;0;1;0;0.1218503646686306
1;0;1;0;0.10936624694045947
1;0;1;0;0.10936624694045947
1;0;1;0;0.10936624694045947
1;0;1;0;0.10936624694045947
1;0;1;0;0.10936624694045947
1;0;1;0;0.10936624694045947
1;0;1;0;0.10936624694045947
1;0;1;0;0.10936624694045947
1;0;1;0;0.10936624694045947
1;0;1;0;0.10936624694045947
1;0;1;0;-0.47510629733320264
1;0;1;0;-0.15729635728427946
1;0;1;0;-0.0753111476571988
1;0;1;0;-0.016807485378079738
1;0;1;0;0.009787172291375006
1;0;1;0;0.029381768197705712
1;0;1;0;0.0329388737836686
1;0;1;0;0.045905528914518726
1;0;1;0;0.06338575292462771
1;0;1;0;0.06338575292462771
1;0;1;0;0.07925190751917068
1;0;1;0;0.07925190751917068
1;0;1;0;0.07925190751917068
1;0;1;0;0.08613577779482715
1;0;1;0;0.08613577779482715
1;0;1;0;0.08613577779482715
1;0;1;0;0.08613577779482715
1;0;1;0;0.08114325760195391
1;0;1;0;0.08114325760195391
1;0;1;0;0.08114325760195391
1;0;1;0;0.08114325760195391
1;0;1;0;0.08114325760195391
1;0;1;0;0.08114325760195391
1;0;1;0;0.08114325760195391
1;0;1;0;0.08114325760195391
1;0;1;0;0.08114325760195391
1;0;1;0;0.08114325760195391
1;0;1;0;-0.31397639078655065
1;0;1;0;-0.05805749318930321
1;0;1;0;0.007214756384806573
1;0;1;0;0.03594979635746716
1;0;1;0;0.06539205829510951
1;0;1;0;0.084457671655648
1;0;1;0;0.08905142135446337
1;0;1;0;0.113264569253854
1;0;1;0;0.12355821905180751
1;0;1;0;0.12355821905180751
1;0;1;0;0.11829419221246226
1;0;1;0;0.11829419221246226
1;0;1;0;0.11829419221246226
1;0;1;0;0.1232603506297578
1;0;1;0;0.1232603506297578
1;0;1;0;0.1232603506297578
1;0;1;0;0.1232603506297578
1;0;1;0;0.11854538606192154
1;0;1;0;0.11854538606192154
1;0;1;0;0.11854538606192154
1;0;1;0;0.11854538606192154
1;0;1;0;0.11854538606192154
1;0;1;0;0.11854538606192154
1;0;1;0;0.11854538606192154
1;0;1;0;0.11854538606192154
1;0;1;0;0.11854538606192154
1;0;1;0;0.11854538606192154
1;0;1;0;-0.32694899332698524
1;0;1;0;-0.054578824662941935
1;0;1;0;-0.0071801479345142295
1;0;1;0;0.05412782091843542
1;0;1;0;0.0808163188347337
1;0;1;0;0.09055698969213753
1;0;1;0;0.09987999684900918
1;0;1;0;0.11282731059559394
1;0;1;0;0.12067303767799765
1;0;1;0;0.12067303767799765
1;0;1;0;0.13134637017622727
1;0;1;0;0.13134637017622727
1;0;1;0;0.13134637017622727
1;0;1;0;0.12973916978884267
1;0;1;0;0.12973916978884267
1;0;1;0;0.12973916978884267
1;0;1;0;0.12973916978884267
1;0;1;0;0.12732138091638953
1;0;1;0;0.12732138091638953
1;0;1;0;0.12732138091638953
1;0;1;0;0.12732138091638953
1;0;1;0;0.12732138091638953
1;0;1;0;0.12732138091638953
1;0;1;0;0.12732138091638953
1;0;1;0;0.12732138091638953
1;0;1;0;0.12732138091638953
1;0;1;0;0.12732138091638953
1;0;1;0;-0.336052317575135
1;0;1;0;-0.12821805857260365
1;0;1;0;-0.02345730550709958
1;0;1;0;-0.008543797963833371
1;0;1;0;0.05092844576226363
1;0;1;0;0.06232133821281088
1;0;1;0;0.06112496041652956
1;0;1;0;0.07944379894972665
1;0;1;0;0.08696663886258252
1;0;1;0;0.08696663886258252
1;0;1;0;0.10071277937438006
1;0;1;0;0.10071277937438006
1;0;1;0;0.10071277937438006
1;0;1;0;0.1111613981048531
1;0;1;0;0.1111613981048531
1;0;1;0;0.1111613981048531
1;0;1;0;0.1111613981048531
1;0;1;0;0.10929799525069403
1;0;1;0;0.10929799525069403
1;0;1;0;0.10929799525069403
1;0;1;0;0.10929799525069403
1;0;1;0;0.10929799525069403
1;0;1;0;0.10929799525069403
1;0;1;0;0.10929799525069403
1;0;1;0;0.10929799525069403
1;0;1;0;0.10929799525069403
1;0;1;0;0.10929799525069403
1;0;1;0;-0.2625712580607953
1;0;1;0;-0.08283657670911833
1;0;1;0;-0.0387778609737771
1;0;1;0;0.02040025516346743
1;0;1;0;0.03462325743424429
1;0;1;0;0.04754204914512285
1;0;1;0;0.07676601662019318
1;0;1;0;0.08895339889810218
1;0;1;0;0.09969637554127868
1;0;1;0;0.09969637554127868
1;0;1;0;0.10775151036770193
1;0;1;0;0.10775151036770193
1;0;1;0;0.10775151036770193
1;0;1;0;0.1195596153737964
1;0;1;0;0.1195596153737964
1;0;1;0;0.1195596153737964
1;0;1;0;0.1195596153737964
1;0;1;0;0.12345082915131535
1;0;1;0;0.12345082915131535
1;0;1;0;0.12345082915131535
1;0;1;0;0.12345082915131535
1;0;1;0;0.12345082915131535
1;0;1;0;0.12345082915131535
1;0;1;0;0.12345082915131535
1;0;1;0;0.12345082915131535
1;0;1;0;0.12345082915131535
1;0;1;0;0.12345082915131535
1;0;1;0;-0.3333333333333333
1;0;1;0;-0.0586634430022375
1;0;1;0;0.022838822831130836
1;0;1;0;0.06766247421557213
1;0;1;0;0.11524228032151455
1;0;1;0;0.09580344138762699
1;0;1;0;0.12012330993339078
1;0;1;0;0.13465123924597228
1;0;1;0;0.1321704016175467
1;0;1;0;0.1321704016175467
1;0;1;0;0.15195498132060337
1;0;1;0;0.15195498132060337
1;0;1;0;0.15195498132060337
1;0;1;0;0.16433704397894516
1;0;1;0;0.16433704397894516
1;0;1;0;0.16433704397894516
1;0;1;0;0.16433704397894516
1;0;1;0;0.16915565118977768
1;0;1;0;0.16915565118977768
1;0;1;0;0.16915565118977768
1;0;1;0;0.16915565118977768
1;0;1;0;0.16915565118977768
1;0;1;0;0.16915565118977768
1;0;1;0;0.16915565118977768
1;0;1;0;0.16915565118977768
1;0;1;0;0.16915565118977768
1;0;1;0;0.16915565118977768
1;0;1;0;-0.38839970269532353
1;0;1;0;-0.1124234652252453
1;0;1;0;-0.03670559929383593
1;0;1;0;-0.024922949321586927
1;0;1;0;0.009258227371419514
